2017-09-23 12:59:16 INFO  ConnectionManager:15 - Creating Database connection
2017-09-23 12:59:17 INFO  IOManager:264 - Displaying user Personal Detail:
2017-09-23 12:59:17 INFO  IOManager:272 - Displaying Menu message to Updata User
2017-09-23 12:59:32 INFO  IOManager:128 - Getting CNIC from the user
2017-09-23 12:59:35 INFO  IOManager:279 - Display Operation Status Message
2017-09-23 12:59:43 INFO  IOManager:24 - Displaying Menu
2017-09-23 12:59:47 INFO  IOManager:288 - Display Menu to Manager Item
2017-09-23 12:59:51 INFO  IOManager:295 - Getting item information from CLI 
2017-09-23 13:00:47 INFO  ItemManager:24 - Adding item in the Database
2017-09-23 13:00:47 INFO  ConnectionManager:15 - Creating Database connection
2017-09-23 13:00:48 INFO  IOManager:279 - Display Operation Status Message
2017-09-23 13:01:10 INFO  IOManager:24 - Displaying Menu
2017-09-23 13:01:18 INFO  IOManager:288 - Display Menu to Manager Item
2017-09-23 13:01:21 INFO  IOManager:310 - Getting item name to manage item
2017-09-23 13:01:37 INFO  IOManager:317 - Print Menu to update item
2017-09-23 13:01:46 INFO  IOManager:333 - Getting item Name
2017-09-23 13:01:55 INFO  ConnectionManager:15 - Creating Database connection
2017-09-23 13:01:56 INFO  IOManager:279 - Display Operation Status Message
